Pickup point,Request timestamp,
Airport,17:28:00,
Airport,17:28:00,
Airport,17:31:00,
Airport,17:33:00,
Airport,17:34:00,
Airport,17:34:00,
Airport,17:35:00,
Airport,17:35:00,
Airport,17:36:00,
Airport,17:39:00,
Airport,17:40:00,
Airport,17:40:00,
City,17:41:00,
Airport,17:42:00,
Airport,17:44:00,
Airport,17:45:00,
Airport,17:48:00,
Airport,17:48:00,
Airport,17:50:00,
Airport,17:51:00,
Airport,17:53:00,
Airport,17:56:00,
Airport,17:57:00,
Airport,17:57:00,
Airport,17:58:00,
Airport,17:58:00,
Airport,17:59:00,
Airport,18:00:00,
Airport,18:01:00,
Airport,18:02:00,
Airport,18:02:00,
Airport,18:04:00,
Airport,18:05:00,
Airport,18:05:00,
Airport,18:07:00,
Airport,18:07:00,
Airport,18:07:00,
Airport,18:09:00,
Airport,18:09:00,
Airport,18:10:00,
Airport,18:10:00,
Airport,18:11:00,
Airport,18:11:00,
City,18:11:00,
Airport,18:12:00,
Airport,18:12:00,
Airport,18:13:00,
Airport,18:13:00,
Airport,18:14:00,
Airport,18:16:00,
Airport,18:17:00,
Airport,18:17:00,
Airport,18:18:00,
Airport,18:19:00,
Airport,18:21:00,
Airport,18:21:00,
Airport,18:21:00,
Airport,18:22:00,
Airport,18:22:00,
Airport,18:23:00,
Airport,18:24:00,
Airport,18:27:00,
Airport,18:28:00,
Airport,18:29:00,
Airport,18:29:00,
Airport,18:29:00,
Airport,18:30:00,
Airport,18:30:00,
Airport,18:31:00,
Airport,18:32:00,
Airport,18:35:00,
Airport,18:35:00,
Airport,18:36:00,
Airport,18:36:00,
Airport,18:37:00,
Airport,18:38:00,
Airport,18:40:00,
Airport,18:40:00,
Airport,18:41:00,
Airport,18:42:00,
Airport,18:42:00,
Airport,18:43:00,
Airport,18:46:00,
Airport,18:46:00,
Airport,18:48:00,
Airport,18:49:00,
Airport,18:49:00,
Airport,18:49:00,
Airport,18:50:00,
Airport,18:51:00,
Airport,18:54:00,
Airport,18:55:00,
Airport,18:57:00,
Airport,18:58:00,
Airport,18:58:00,
City,18:58:00,
Airport,18:59:00,
Airport,19:00:00,
Airport,19:01:00,
Airport,19:01:00,
Airport,19:01:00,
Airport,19:02:00,
Airport,19:02:00,
Airport,19:02:00,
Airport,19:02:00,
Airport,19:02:00,
Airport,19:02:00,
Airport,19:03:00,
Airport,19:05:00,
Airport,19:05:00,
Airport,19:10:00,
Airport,19:11:00,
Airport,19:11:00,
Airport,19:12:00,
Airport,19:15:00,
Airport,19:15:00,
Airport,19:16:00,
Airport,19:17:00,
Airport,19:17:00,
Airport,19:17:00,
Airport,19:18:00,
Airport,19:19:00,
Airport,19:19:00,
Airport,19:20:00,
Airport,19:22:00,
Airport,19:22:00,
Airport,19:24:00,
Airport,19:24:00,
Airport,19:29:00,
Airport,19:30:00,
Airport,19:31:00,
Airport,19:33:00,
Airport,19:33:00,
Airport,19:34:00,
Airport,19:34:00,
Airport,19:35:00,
Airport,19:39:00,
City,19:40:00,
Airport,19:40:00,
Airport,19:41:00,
Airport,19:42:00,
Airport,19:44:00,
Airport,19:45:00,
City,19:46:00,
Airport,19:47:00,
Airport,19:51:00,
Airport,19:53:00,
Airport,19:53:00,
Airport,19:54:00,
Airport,19:57:00,
Airport,19:58:00,
Airport,20:00:00,
Airport,20:01:00,
City,20:01:00,
Airport,20:01:00,
Airport,20:02:00,
Airport,20:03:00,
Airport,20:04:00,
Airport,20:05:00,
Airport,20:05:00,
Airport,20:06:00,
Airport,20:06:00,
Airport,20:06:00,
Airport,20:07:00,
Airport,20:08:00,
Airport,20:09:00,
Airport,20:11:00,
Airport,20:11:00,
Airport,20:12:00,
Airport,20:12:00,
Airport,20:14:00,
Airport,20:15:00,
Airport,20:18:00,
Airport,20:22:00,
Airport,20:23:00,
Airport,20:23:00,
Airport,20:23:00,
City,20:26:00,
Airport,20:28:00,
Airport,20:29:00,
Airport,20:29:00,
City,20:29:00,
Airport,20:30:00,
Airport,20:30:00,
Airport,20:31:00,
Airport,20:33:00,
Airport,20:35:00,
Airport,20:37:00,
Airport,20:38:00,
Airport,20:40:00,
Airport,20:40:00,
Airport,20:40:00,
Airport,20:41:00,
Airport,20:43:00,
Airport,20:44:00,
City,20:45:00,
Airport,20:45:00,
Airport,20:45:00,
Airport,20:46:00,
Airport,20:47:00,
Airport,20:47:00,
Airport,20:47:00,
Airport,20:47:00,
Airport,20:48:00,
City,20:48:00,
Airport,20:49:00,
Airport,20:54:00,
Airport,20:57:00,
Airport,20:58:00,
Airport,21:00:00,
Airport,21:01:00,
Airport,21:03:00,
Airport,21:05:00,
Airport,21:08:00,
Airport,21:10:00,
City,21:14:00,
Airport,21:15:00,
Airport,21:15:00,
Airport,21:15:00,
Airport,21:16:00,
Airport,21:17:00,
Airport,21:18:00,
Airport,21:19:00,
Airport,21:20:00,
Airport,21:25:00,
Airport,21:26:00,
Airport,21:26:00,
Airport,21:26:00,
Airport,21:28:00,
Airport,21:29:00,
Airport,21:29:00,
Airport,21:29:00,
Airport,21:29:00,
Airport,21:30:00,
Airport,21:34:00,
Airport,21:35:00,
Airport,21:35:00,
Airport,21:36:00,
Airport,21:37:00,
Airport,21:37:00,
Airport,21:38:00,
Airport,21:38:00,
Airport,21:39:00,
Airport,21:39:00,
City,21:39:00,
Airport,21:42:00,
Airport,21:43:00,
Airport,21:43:00,
Airport,21:44:00,
Airport,21:45:00,
Airport,21:47:00,
Airport,21:49:00,
Airport,21:50:00,
Airport,21:54:00,
Airport,21:55:00,
Airport,21:55:00,
Airport,21:58:00,
Airport,21:58:00,
Airport,21:59:00,
Airport,22:00:00,
Airport,22:01:00,
Airport,22:02:00,
Airport,22:02:00,
Airport,22:04:00,
Airport,22:04:00,
Airport,22:05:00,
Airport,22:08:00,
Airport,22:09:00,
Airport,22:17:00,
City,22:20:00,
Airport,22:20:00,
City,22:23:00,
City,22:25:00,
City,22:28:00,
City,22:30:00,
City,22:31:00,
City,22:35:00,
City,22:49:00,
Airport,22:50:00,
City,23:00:00,
Airport,23:04:00,
Airport,23:07:00,
Airport,23:10:00,
Airport,23:13:00,
City,23:14:00,
City,23:19:00,
City,23:20:00,
Airport,23:22:00,
City,23:30:00,
City,23:42:00,
City,23:44:00,
Airport,23:45:00,
Airport,23:49:00,
City,23:52:00,
City,23:57:00,
City,23:58:00,
Airport,00:10:00,
City,00:12:00,
Airport,00:22:00,
City,00:28:00,
City,00:34:00,
City,00:38:00,
Airport,00:40:00,
Airport,00:40:00,
Airport,00:58:00,
Airport,00:59:00,
Airport,01:28:00,
City,01:47:00,
Airport,01:54:00,
Airport,02:03:00,
City,02:08:00,
City,02:08:00,
City,02:09:00,
Airport,02:13:00,
Airport,02:24:00,
Airport,02:26:00,
City,02:33:00,
City,02:33:00,
Airport,02:36:00,
Airport,02:56:00,
Airport,02:57:00,
Airport,03:13:00,
Airport,03:13:00,
City,03:19:00,
Airport,03:19:00,
Airport,03:23:00,
City,03:25:00,
City,03:31:00,
Airport,03:51:00,
City,04:02:00,
City,04:05:00,
Airport,04:15:00,
Airport,04:28:00,
Airport,04:29:00,
Airport,04:35:00,
Airport,04:40:00,
City,04:40:00,
City,04:42:00,
Airport,04:44:00,
City,04:44:00,
City,04:46:00,
City,04:48:00,
City,04:49:00,
City,04:50:00,
City,04:56:00,
City,05:02:00,
City,05:06:00,
City,05:06:00,
City,05:18:00,
City,05:22:00,
City,05:29:00,
City,05:45:00,
City,05:49:00,
City,05:52:00,
City,05:52:00,
City,05:54:00,
City,05:58:00,
City,06:02:00,
City,06:05:00,
City,06:06:00,
City,06:07:00,
City,06:10:00,
City,06:28:00,
Airport,06:28:00,
City,06:29:00,
City,06:29:00,
City,06:30:00,
City,06:30:00,
City,06:35:00,
City,06:39:00,
City,06:41:00,
City,06:43:00,
City,06:45:00,
City,06:50:00,
City,06:55:00,
City,07:04:00,
Airport,07:04:00,
City,07:12:00,
City,07:18:00,
City,07:46:00,
City,07:47:00,
City,08:07:00,
City,08:07:00,
City,08:11:00,
City,08:12:00,
City,08:13:00,
City,08:14:00,
City,08:16:00,
City,08:17:00,
City,08:19:00,
City,08:26:00,
City,08:26:00,
City,08:30:00,
City,08:30:00,
City,08:32:00,
City,08:36:00,
City,08:39:00,
City,08:43:00,
City,08:45:00,
Airport,08:48:00,
Airport,08:48:00,
City,08:53:00,
City,08:54:00,
Airport,08:55:00,
City,09:03:00,
City,09:06:00,
City,09:10:00,
City,09:11:00,
City,09:13:00,
City,09:15:00,
Airport,09:19:00,
City,09:31:00,
City,09:31:00,
City,09:31:00,
Airport,09:45:00,
City,09:45:00,
City,09:46:00,
City,09:50:00,
City,09:54:00,
Airport,09:56:00,
City,09:57:00,
City,10:01:00,
City,10:02:00,
City,10:02:00,
Airport,10:09:00,
Airport,10:22:00,
City,10:33:00,
City,10:35:00,
Airport,10:44:00,
Airport,10:47:00,
City,10:50:00,
Airport,11:03:00,
City,11:10:00,
City,11:17:00,
City,11:21:00,
City,11:22:00,
Airport,11:29:00,
City,11:30:00,
City,11:59:00,
City,12:02:00,
City,12:10:00,
Airport,12:14:00,
Airport,12:23:00,
City,12:31:00,
Airport,12:33:00,
City,12:40:00,
City,12:44:00,
City,12:57:00,
City,13:06:00,
Airport,13:20:00,
Airport,13:22:00,
Airport,13:22:00,
Airport,13:28:00,
City,13:39:00,
Airport,13:47:00,
Airport,13:53:00,
City,14:09:00,
City,14:13:00,
City,14:18:00,
City,14:26:00,
City,14:48:00,
City,14:48:00,
City,14:57:00,
City,14:59:00,
Airport,15:04:00,
City,15:08:00,
Airport,15:12:00,
City,15:19:00,
Airport,15:21:00,
Airport,15:37:00,
City,15:39:00,
City,15:53:00,
City,15:55:00,
City,15:56:00,
City,15:57:00,
City,16:08:00,
City,16:41:00,
City,16:48:00,
City,17:02:00,
Airport,17:06:00,
Airport,17:06:00,
City,17:09:00,
Airport,17:13:00,
Airport,17:16:00,
Airport,17:17:00,
City,17:17:00,
Airport,17:18:00,
Airport,17:18:00,
Airport,17:19:00,
City,17:19:00,
Airport,17:21:00,
Airport,17:22:00,
Airport,17:23:00,
Airport,17:23:00,
Airport,17:25:00,
Airport,17:26:00,
Airport,17:26:00,
Airport,17:27:00,
Airport,17:28:00,
Airport,17:29:00,
Airport,17:30:00,
Airport,17:35:00,
Airport,17:35:00,
Airport,17:36:00,
Airport,17:37:00,
Airport,17:38:00,
Airport,17:38:00,
Airport,17:40:00,
City,17:40:00,
City,17:41:00,
Airport,17:42:00,
City,17:43:00,
Airport,17:43:00,
Airport,17:43:00,
Airport,17:46:00,
Airport,17:46:00,
Airport,17:46:00,
Airport,17:46:00,
Airport,17:47:00,
Airport,17:47:00,
Airport,17:48:00,
Airport,17:49:00,
Airport,17:51:00,
Airport,17:51:00,
Airport,17:52:00,
Airport,17:54:00,
Airport,17:56:00,
Airport,17:58:00,
Airport,17:59:00,
Airport,18:00:00,
Airport,18:01:00,
Airport,18:02:00,
City,18:02:00,
Airport,18:03:00,
Airport,18:04:00,
Airport,18:06:00,
Airport,18:08:00,
Airport,18:08:00,
Airport,18:08:00,
Airport,18:09:00,
Airport,18:10:00,
Airport,18:11:00,
Airport,18:11:00,
Airport,18:12:00,
Airport,18:13:00,
Airport,18:14:00,
Airport,18:16:00,
Airport,18:16:00,
Airport,18:17:00,
Airport,18:20:00,
Airport,18:20:00,
Airport,18:21:00,
Airport,18:22:00,
Airport,18:24:00,
Airport,18:24:00,
Airport,18:25:00,
Airport,18:25:00,
Airport,18:25:00,
Airport,18:26:00,
Airport,18:27:00,
Airport,18:28:00,
Airport,18:30:00,
Airport,18:30:00,
City,18:32:00,
Airport,18:32:00,
Airport,18:32:00,
Airport,18:32:00,
Airport,18:33:00,
Airport,18:36:00,
Airport,18:36:00,
Airport,18:36:00,
Airport,18:39:00,
Airport,18:40:00,
Airport,18:40:00,
Airport,18:41:00,
Airport,18:41:00,
Airport,18:41:00,
Airport,18:41:00,
Airport,18:42:00,
Airport,18:46:00,
Airport,18:47:00,
Airport,18:48:00,
Airport,18:48:00,
Airport,18:49:00,
Airport,18:50:00,
Airport,18:50:00,
Airport,18:53:00,
Airport,18:53:00,
Airport,18:53:00,
Airport,18:54:00,
Airport,18:58:00,
Airport,18:58:00,
Airport,18:59:00,
Airport,18:59:00,
Airport,18:59:00,
Airport,19:02:00,
Airport,19:02:00,
Airport,19:03:00,
City,19:03:00,
Airport,19:04:00,
Airport,19:04:00,
Airport,19:04:00,
Airport,19:07:00,
Airport,19:07:00,
Airport,19:08:00,
Airport,19:09:00,
Airport,19:10:00,
Airport,19:10:00,
Airport,19:13:00,
Airport,19:14:00,
Airport,19:15:00,
Airport,19:15:00,
Airport,19:16:00,
Airport,19:17:00,
City,19:17:00,
Airport,19:17:00,
Airport,19:17:00,
Airport,19:18:00,
Airport,19:18:00,
Airport,19:19:00,
City,19:20:00,
Airport,19:20:00,
City,19:24:00,
Airport,19:26:00,
Airport,19:28:00,
Airport,19:29:00,
Airport,19:31:00,
Airport,19:31:00,
Airport,19:33:00,
Airport,19:35:00,
Airport,19:35:00,
Airport,19:36:00,
Airport,19:37:00,
City,19:37:00,
Airport,19:39:00,
Airport,19:40:00,
Airport,19:40:00,
Airport,19:41:00,
Airport,19:43:00,
City,19:43:00,
Airport,19:44:00,
Airport,19:46:00,
Airport,19:47:00,
Airport,19:47:00,
Airport,19:48:00,
Airport,19:51:00,
Airport,19:52:00,
Airport,19:53:00,
Airport,19:53:00,
Airport,19:55:00,
Airport,19:55:00,
Airport,19:55:00,
Airport,19:56:00,
Airport,19:58:00,
Airport,19:59:00,
Airport,20:01:00,
Airport,20:01:00,
Airport,20:07:00,
Airport,20:09:00,
Airport,20:10:00,
Airport,20:10:00,
Airport,20:10:00,
Airport,20:10:00,
Airport,20:12:00,
Airport,20:13:00,
Airport,20:17:00,
Airport,20:19:00,
Airport,20:19:00,
Airport,20:19:00,
Airport,20:20:00,
Airport,20:21:00,
Airport,20:22:00,
Airport,20:23:00,
Airport,20:25:00,
Airport,20:25:00,
Airport,20:25:00,
Airport,20:27:00,
Airport,20:28:00,
Airport,20:29:00,
Airport,20:29:00,
Airport,20:31:00,
Airport,20:31:00,
Airport,20:31:00,
Airport,20:35:00,
Airport,20:37:00,
Airport,20:38:00,
Airport,20:39:00,
Airport,20:40:00,
Airport,20:42:00,
Airport,20:44:00,
Airport,20:44:00,
Airport,20:48:00,
Airport,20:48:00,
Airport,20:49:00,
Airport,20:50:00,
Airport,20:50:00,
Airport,20:50:00,
Airport,20:51:00,
Airport,20:52:00,
Airport,20:54:00,
Airport,20:55:00,
Airport,20:55:00,
Airport,20:56:00,
Airport,20:56:00,
Airport,20:57:00,
Airport,20:59:00,
Airport,21:00:00,
Airport,21:03:00,
Airport,21:07:00,
Airport,21:07:00,
Airport,21:08:00,
Airport,21:08:00,
City,21:09:00,
Airport,21:11:00,
Airport,21:11:00,
Airport,21:12:00,
Airport,21:13:00,
Airport,21:15:00,
Airport,21:15:00,
Airport,21:15:00,
Airport,21:16:00,
Airport,21:16:00,
Airport,21:16:00,
City,21:18:00,
Airport,21:19:00,
Airport,21:19:00,
Airport,21:21:00,
Airport,21:21:00,
Airport,21:22:00,
Airport,21:22:00,
Airport,21:23:00,
Airport,21:24:00,
Airport,21:24:00,
Airport,21:26:00,
Airport,21:28:00,
Airport,21:28:00,
Airport,21:30:00,
Airport,21:31:00,
Airport,21:32:00,
Airport,21:32:00,
Airport,21:32:00,
Airport,21:33:00,
Airport,21:34:00,
Airport,21:34:00,
Airport,21:35:00,
Airport,21:35:00,
Airport,21:36:00,
Airport,21:38:00,
Airport,21:38:00,
Airport,21:38:00,
Airport,21:39:00,
Airport,21:41:00,
Airport,21:42:00,
Airport,21:42:00,
Airport,21:42:00,
Airport,21:42:00,
Airport,21:44:00,
Airport,21:45:00,
Airport,21:45:00,
Airport,21:49:00,
Airport,21:51:00,
Airport,21:52:00,
Airport,21:55:00,
Airport,21:56:00,
Airport,21:56:00,
Airport,21:59:00,
Airport,22:02:00,
Airport,22:03:00,
Airport,22:03:00,
Airport,22:04:00,
Airport,22:05:00,
Airport,22:06:00,
Airport,22:06:00,
Airport,22:07:00,
Airport,22:07:00,
Airport,22:08:00,
Airport,22:09:00,
Airport,22:11:00,
Airport,22:11:00,
Airport,22:11:00,
Airport,22:15:00,
City,22:15:00,
Airport,22:26:00,
Airport,22:28:00,
City,22:30:00,
Airport,22:32:00,
City,22:54:00,
City,22:59:00,
City,23:04:00,
Airport,23:07:00,
Airport,23:08:00,
City,23:11:00,
Airport,23:17:00,
City,23:22:00,
Airport,23:25:00,
Airport,23:37:00,
Airport,23:39:00,
City,23:43:00,
Airport,23:43:00,
City,23:45:00,
Airport,23:53:00,
Airport,00:02:14,
City,00:07:31,
City,00:08:23,
City,00:12:33,
Airport,00:14:40,
City,00:16:12,
City,00:24:18,
City,00:26:02,
Airport,00:31:02,
Airport,00:44:18,
Airport,00:48:15,
Airport,00:49:46,
Airport,00:50:15,
Airport,00:50:22,
Airport,00:55:59,
City,00:57:01,
Airport,00:59:51,
City,01:03:02,
City,01:09:58,
Airport,01:15:29,
Airport,01:21:14,
Airport,01:44:02,
City,01:47:28,
Airport,01:53:20,
City,01:56:49,
Airport,01:58:14,
City,02:06:39,
City,02:13:21,
Airport,02:16:38,
Airport,02:22:00,
Airport,02:26:30,
City,02:27:48,
City,02:31:27,
City,02:35:47,
City,02:35:52,
City,02:37:05,
City,02:38:06,
Airport,02:43:44,
City,02:48:50,
Airport,02:55:58,
Airport,02:56:33,
Airport,03:10:02,
Airport,03:12:16,
City,03:13:48,
City,03:14:45,
Airport,03:19:02,
Airport,03:30:39,
City,03:33:25,
Airport,03:33:57,
Airport,03:35:22,
Airport,03:37:10,
Airport,03:41:42,
Airport,03:44:25,
City,03:46:37,
City,03:58:00,
Airport,04:03:17,
City,04:11:06,
Airport,04:22:16,
Airport,04:32:49,
City,04:38:48,
Airport,04:40:37,
Airport,04:42:02,
Airport,04:50:45,
City,04:53:06,
City,04:58:10,
City,05:04:11,
City,05:04:12,
City,05:10:34,
City,05:13:47,
City,05:27:44,
City,05:30:28,
Airport,05:37:47,
City,05:41:13,
City,05:44:24,
City,05:44:44,
City,05:45:59,
City,05:55:28,
City,05:55:54,
City,05:58:33,
City,06:04:20,
City,06:07:12,
City,06:20:39,
City,06:20:53,
City,06:21:43,
City,06:26:50,
City,06:40:38,
City,06:41:50,
City,06:44:03,
City,06:50:44,
City,06:52:21,
City,06:55:45,
City,06:57:15,
City,07:03:27,
City,07:05:33,
Airport,07:10:18,
City,07:13:39,
City,07:16:37,
City,07:21:15,
City,07:21:45,
City,07:22:33,
City,07:36:22,
City,07:42:40,
City,07:43:36,
City,07:48:26,
City,07:55:34,
City,08:07:03,
City,08:12:02,
City,08:14:30,
City,08:15:08,
City,08:16:05,
City,08:19:00,
City,08:23:33,
City,08:23:52,
City,08:27:14,
City,08:27:41,
City,08:29:20,
City,08:33:01,
City,08:34:31,
City,08:37:42,
City,08:39:51,
City,08:40:39,
City,08:41:04,
City,08:42:30,
City,08:51:28,
City,09:05:28,
City,09:09:20,
City,09:10:21,
City,09:20:15,
City,09:34:47,
City,09:37:15,
City,09:41:57,
City,09:45:12,
City,09:52:16,
City,09:59:46,
City,10:04:45,
City,10:05:27,
City,10:05:47,
City,10:07:58,
City,10:09:09,
City,10:11:23,
City,10:12:07,
City,10:12:52,
City,10:13:08,
City,10:16:53,
City,10:25:44,
Airport,10:31:15,
City,10:38:09,
City,10:40:21,
Airport,10:41:58,
Airport,10:49:30,
City,11:03:57,
City,11:14:32,
City,11:39:17,
City,11:58:29,
City,12:21:27,
Airport,12:26:46,
City,12:34:06,
City,12:37:35,
City,12:39:01,
Airport,13:04:58,
City,13:17:08,
Airport,13:18:21,
City,13:32:11,
Airport,13:32:46,
Airport,13:41:21,
City,13:53:34,
City,14:02:38,
City,14:06:55,
City,14:13:45,
Airport,14:18:40,
Airport,14:39:43,
City,14:39:52,
Airport,14:40:57,
City,15:11:36,
Airport,15:12:06,
City,15:12:10,
Airport,15:20:18,
Airport,15:24:21,
City,15:25:37,
City,15:41:19,
City,15:56:08,
City,16:07:19,
City,16:19:43,
City,16:29:42,
City,16:35:25,
City,16:42:32,
Airport,17:08:21,
Airport,17:11:08,
Airport,17:13:27,
Airport,17:15:57,
Airport,17:18:26,
Airport,17:19:44,
Airport,17:20:26,
Airport,17:20:33,
Airport,17:20:58,
Airport,17:23:00,
City,17:25:02,
Airport,17:27:11,
Airport,17:27:28,
Airport,17:27:33,
Airport,17:28:40,
Airport,17:29:27,
Airport,17:29:50,
Airport,17:31:41,
Airport,17:32:02,
Airport,17:33:35,
Airport,17:36:04,
Airport,17:38:56,
Airport,17:39:26,
Airport,17:41:03,
Airport,17:41:10,
Airport,17:41:45,
Airport,17:41:48,
Airport,17:42:08,
Airport,17:42:15,
Airport,17:45:55,
Airport,17:46:00,
Airport,17:48:12,
Airport,17:49:33,
Airport,17:51:55,
Airport,17:51:58,
Airport,17:55:23,
Airport,17:56:19,
Airport,17:56:59,
Airport,17:57:15,
Airport,17:57:17,
Airport,17:57:42,
Airport,17:58:43,
Airport,17:59:39,
Airport,18:02:39,
Airport,18:05:07,
Airport,18:08:59,
Airport,18:09:11,
Airport,18:10:05,
Airport,18:10:20,
Airport,18:10:22,
Airport,18:10:53,
Airport,18:13:04,
Airport,18:14:22,
Airport,18:14:44,
Airport,18:15:20,
Airport,18:16:37,
Airport,18:19:52,
Airport,18:22:10,
Airport,18:22:50,
Airport,18:22:52,
Airport,18:23:10,
Airport,18:24:42,
Airport,18:26:07,
Airport,18:26:31,
Airport,18:27:03,
Airport,18:27:30,
Airport,18:27:38,
Airport,18:27:50,
City,18:29:42,
Airport,18:29:53,
Airport,18:30:58,
Airport,18:32:31,
Airport,18:32:52,
Airport,18:33:48,
Airport,18:33:53,
Airport,18:35:14,
Airport,18:36:44,
Airport,18:38:39,
Airport,18:39:24,
Airport,18:43:05,
Airport,18:44:18,
Airport,18:44:35,
Airport,18:45:35,
Airport,18:45:35,
Airport,18:47:45,
Airport,18:48:37,
City,18:49:22,
Airport,18:49:37,
Airport,18:49:39,
Airport,18:50:47,
City,18:51:25,
Airport,18:52:47,
Airport,18:53:47,
Airport,18:54:25,
Airport,18:55:46,
Airport,18:57:10,
Airport,18:58:18,
Airport,18:58:26,
Airport,19:00:30,
City,19:00:33,
Airport,19:05:33,
Airport,19:05:47,
Airport,19:06:14,
Airport,19:07:22,
Airport,19:07:30,
Airport,19:09:37,
Airport,19:11:24,
Airport,19:12:31,
Airport,19:15:11,
Airport,19:16:09,
Airport,19:17:13,
Airport,19:21:54,
Airport,19:22:20,
Airport,19:22:42,
Airport,19:24:25,
Airport,19:24:59,
Airport,19:25:15,
Airport,19:25:45,
Airport,19:25:56,
Airport,19:31:18,
Airport,19:31:23,
Airport,19:33:06,
Airport,19:35:06,
Airport,19:35:08,
Airport,19:36:32,
Airport,19:37:11,
Airport,19:38:01,
Airport,19:40:17,
Airport,19:40:23,
Airport,19:41:10,
Airport,19:43:04,
Airport,19:43:10,
Airport,19:43:55,
Airport,19:44:06,
Airport,19:45:28,
Airport,19:45:37,
Airport,19:46:25,
Airport,19:47:39,
Airport,19:48:27,
Airport,19:49:05,
Airport,19:50:13,
Airport,19:50:19,
Airport,19:51:31,
Airport,19:51:48,
Airport,19:51:59,
Airport,19:53:41,
Airport,19:55:51,
Airport,19:58:25,
Airport,19:58:46,
Airport,19:59:20,
Airport,19:59:37,
Airport,20:01:01,
Airport,20:04:40,
Airport,20:04:44,
Airport,20:04:47,
Airport,20:05:16,
Airport,20:06:18,
Airport,20:10:18,
Airport,20:11:01,
Airport,20:11:29,
Airport,20:12:37,
Airport,20:19:40,
Airport,20:20:28,
Airport,20:22:32,
Airport,20:25:39,
Airport,20:29:44,
Airport,20:30:48,
Airport,20:31:09,
Airport,20:32:20,
Airport,20:32:47,
Airport,20:33:07,
Airport,20:35:05,
Airport,20:35:23,
Airport,20:35:36,
Airport,20:39:19,
Airport,20:40:26,
Airport,20:40:37,
Airport,20:40:53,
Airport,20:42:31,
Airport,20:43:54,
Airport,20:44:38,
Airport,20:44:50,
City,20:45:01,
Airport,20:45:56,
Airport,20:46:35,
Airport,20:48:35,
Airport,20:49:06,
Airport,20:49:24,
Airport,20:51:10,
Airport,20:51:18,
Airport,20:52:04,
Airport,20:53:15,
Airport,20:54:38,
Airport,20:56:07,
Airport,20:56:26,
Airport,20:58:17,
City,20:58:40,
Airport,21:00:00,
Airport,21:02:40,
Airport,21:03:19,
Airport,21:07:33,
City,21:09:20,
Airport,21:09:28,
Airport,21:10:59,
Airport,21:11:29,
Airport,21:13:20,
Airport,21:14:01,
Airport,21:18:49,
Airport,21:20:00,
City,21:20:59,
Airport,21:21:26,
Airport,21:22:11,
Airport,21:23:59,
Airport,21:25:46,
Airport,21:27:41,
Airport,21:27:42,
Airport,21:28:20,
Airport,21:28:29,
Airport,21:30:19,
Airport,21:33:44,
Airport,21:34:46,
Airport,21:34:47,
Airport,21:36:01,
Airport,21:36:25,
City,21:37:00,
Airport,21:37:17,
Airport,21:38:06,
Airport,21:38:48,
Airport,21:43:47,
Airport,21:45:06,
Airport,21:47:25,
Airport,21:47:58,
Airport,21:48:20,
Airport,21:48:57,
Airport,21:49:18,
Airport,21:51:47,
Airport,21:51:55,
Airport,21:52:24,
Airport,21:53:07,
Airport,21:53:34,
Airport,21:53:48,
Airport,21:54:13,
Airport,21:56:38,
Airport,21:57:08,
Airport,21:57:45,
Airport,21:58:16,
Airport,21:59:13,
Airport,21:59:30,
Airport,22:01:49,
Airport,22:03:00,
Airport,22:03:45,
Airport,22:05:11,
Airport,22:05:37,
Airport,22:05:57,
Airport,22:09:27,
Airport,22:09:31,
Airport,22:11:11,
Airport,22:12:01,
Airport,22:12:13,
City,22:12:25,
Airport,22:12:35,
City,22:14:33,
Airport,22:14:56,
City,22:18:14,
City,22:18:36,
Airport,22:21:30,
City,22:22:57,
City,22:23:03,
Airport,22:23:25,
Airport,22:23:26,
Airport,22:27:01,
City,22:28:10,
Airport,22:28:45,
City,22:30:11,
City,22:30:44,
Airport,22:36:50,
City,22:37:24,
City,22:40:37,
Airport,22:46:01,
Airport,22:46:03,
City,22:47:26,
City,22:50:57,
Airport,22:55:25,
City,22:57:16,
Airport,22:59:34,
City,22:59:42,
City,23:00:38,
City,23:04:37,
City,23:07:56,
City,23:16:12,
Airport,23:17:02,
Airport,23:17:29,
City,23:23:36,
City,23:36:17,
Airport,23:39:08,
City,23:39:52,
City,23:45:17,
City,23:47:49,
City,23:50:18,
Airport,23:50:50,
City,23:52:32,
City,23:53:32,
City,23:56:55,
City,23:59:02,
City,00:09:03,
City,00:14:26,
City,00:15:43,
Airport,00:25:33,
City,00:29:50,
Airport,00:31:24,
Airport,00:31:57,
Airport,00:34:22,
Airport,00:39:13,
Airport,00:51:37,
City,00:57:03,
City,01:00:53,
Airport,01:03:27,
City,01:10:22,
Airport,01:15:26,
City,01:16:34,
City,01:22:56,
City,01:23:08,
City,01:25:25,
Airport,01:27:38,
City,01:29:49,
City,01:33:55,
City,01:35:55,
City,01:36:26,
Airport,01:42:36,
City,01:48:00,
Airport,01:59:16,
City,02:00:05,
City,02:02:39,
City,02:03:03,
City,02:03:04,
City,02:04:37,
Airport,02:16:28,
City,02:18:01,
Airport,02:29:31,
City,02:35:50,
City,02:46:05,
City,02:52:38,
City,02:53:34,
Airport,02:55:11,
Airport,03:10:03,
City,03:13:22,
City,03:22:45,
Airport,03:30:27,
City,03:31:37,
Airport,03:38:21,
Airport,03:38:51,
Airport,03:39:43,
City,03:45:15,
City,03:51:51,
Airport,03:58:07,
